"country","iso3","region","income","SL.TLF.CACT.FE.ZS","SH.H2O.SMDW.ZS","SH.STA.SMSS.ZS","HD.HCI.OVRL","SE.SEC.ENRR","SH.IMM.IDPT","account.t.d.7","LGBT_acc","wbl","conf_gov","trust_ppl","NY.ADJ.SVNG.GN.ZS","EG.FEC.RNEW.ZS","ER.H2O.INTR.PC","wat_qua","agri_value","agri_land","gdp_ghg","cont_corr","gov_effect","reg_qua","lpi_score","WWT.new","waste_managed","BHV.new","FSH.new","sdg9_intuse","water_efficiency_FAO","water_efficiency_GDP","GIB.new","EG.ELC.ACCS.ZS","FX.OWN.TOTL.FE.ZS","gdpgr_1519","SG.GEN.PARL.ZS","per_si_allsi.cov_pop_tot","SE.ADT.LITR.FE.ZS","wom_manage_SDG","gov_spe_edu_SDG","balance_imf","taxrev_imf","SH.MED.PHYS.ZS","SH.UHC.SRVS.CV.XD","acc_sani_SDG","acc_water_SDG","rai","rule_law","IT.CEL.SETS.P2","IT.NET.USER.ZS","rapid_trans","smes_wom","patents","IS.SHP.GCNW.XQ","dai","gci","risk_to_assets","risk_wellbeing","pop_dis","rain_exp","EN.POP.SLUM.UR.ZS","pov_1016","SI.POV.GINI","EN.ATM.PM25.MC.M3","forest_loss","ref_idp","sec_aparat","waste_rate","EN.ATM.CO2E.PC","Tenure.insecurity","u_1519","infl_1519","SH.STA.TRAF.P5","SI.POV.NAHC","EN.ATM.CO2E.PP.GD","hepat_SDG","debt_gdp_IMF","capstock_imf","displaced","wat_stress_SDG","glob_hunger_index","terror","pop_slums_SDG","heal_01_NDG","habi_01_NDG","habi_02_NDG","infr_02_NDG","food_03_NDG","infr_03_NDG","heal_03_NDG","SH.STA.AIRP.P5","SH.STA.WASH.P5","fao_withdraw_pc","ecos_04_NDG","chloroph_SDG","energ_int_ch","you_neet_1317","ghg_pc","pop_epid","EG.EGY.PRIM.PP.KD","SH.STA.MMRT"
"Croatia","HRV","Europe & Central Asia","High income",0.0816326530612245,0.0392156862745098,0,0.319148936170213,0.224489795918367,0.224489795918367,0.227272727272727,0.347826086956522,0.416666666666667,0,0.121212121212121,0.545454545454545,0.833333333333333,0.723404255319149,0.418604651162791,0.162790697674419,0.571428571428571,0.244444444444444,0.08,0.12,0.12,0.166666666666667,0.260869565217391,0.1,0.170212765957447,0.4,0.08,0.473684210526316,0.446808510638298,0.404255319148936,0,0.232558139534884,0.87037037037037,0.6,0.888888888888889,NA,0.386363636363636,0.0512820512820513,0.477272727272727,0.340909090909091,0.387755102040816,0.0652173913043478,0.181818181818182,0.245614035087719,0.923076923076923,0.1,0.0961538461538462,0.131578947368421,0,0.583333333333333,0.0980392156862745,0.4,0.163265306122449,0.0416666666666667,0.194444444444444,0.138888888888889,0.456521739130435,0.142857142857143,NA,0.205128205128205,0.675675675675676,0.204081632653061,0.8125,0,0.422222222222222,0.796610169491525,0.86,0.80952380952381,0.0408163265306123,0.857142857142857,0.285714285714286,0.25,0.555555555555556,0.877551020408163,0.272727272727273,0.326086956521739,0.523809523809524,0.934782608695652,1,0.24,NA,0.9,0.12,0.42,0.804878048780488,0.25531914893617,0.478260869565217,1,0.177777777777778,1,0.787234042553192,0.288888888888889,0.707317073170732,0.291666666666667,0.0930232558139535,0.673913043478261,NA,0.4375,0.434782608695652
"Cyprus","CYP","Europe & Central Asia","High income",0.755102040816326,0.627450980392157,0.0204081632653061,0.446808510638298,0.244897959183673,0.816326530612245,0.295454545454545,0.326086956521739,0.354166666666667,0.424242424242424,0,0.318181818181818,0.444444444444444,0.212765957446809,0.697674418604651,0.604651162790698,0.821428571428571,0.577777777777778,0.3,0.26,0.26,0.125,0.217391304347826,0.32,0.0212765957446809,0.85,0.32,0.5,0.425531914893617,0.212765957446809,0,0.325581395348837,0.833333333333333,0.18,NA,NA,0.159090909090909,0.923076923076923,0.590909090909091,0.613636363636364,0.0612244897959184,0.369565217391304,0.509090909090909,0.263157894736842,0.846153846153846,0.26,0.846153846153846,0.368421052631579,NA,NA,0,0.266666666666667,0.244897959183673,0.0833333333333333,0.472222222222222,0.416666666666667,0.760869565217391,0.5,NA,0.871794871794872,0.432432432432432,0.244897959183674,0.833333333333333,0.0888888888888889,0.222222222222222,0.627118644067797,0.7,0.0952380952380952,0.0816326530612245,0.979591836734694,0.551020408163265,0.5625,0.311111111111111,0.224489795918367,0.181818181818182,0.0217391304347826,0.761904761904762,0.326086956521739,NA,0.44,NA,0.9,0.62,0.98,0.365853658536585,0.106382978723404,0.0652173913043478,1,0.444444444444444,0.177777777777778,0.680851063829787,0.622222222222222,1,0.375,0.209302325581395,0.695652173913043,NA,0.75,0.565217391304348
"Czech Republic","CZE","Europe & Central Asia","High income",0.36734693877551,0.372549019607843,0.530612244897959,0.723404255319149,0.306122448979592,0.63265306122449,0.136363636363636,0.456521739130435,0.416666666666667,0.0909090909090909,0.151515151515152,0.363636363636364,0.537037037037037,0.276595744680851,0.0697674418604651,0.372093023255814,0.535714285714286,0.155555555555556,0.22,0.28,0.48,0.479166666666667,0.369565217391304,NA,0.425531914893617,NA,0.22,0.631578947368421,0.638297872340426,0.659574468085106,0,0.186046511627907,0.814814814814815,0.28,NA,0.894736842105263,0.25,0.0769230769230769,0.704545454545455,0.136363636363636,0.816326530612245,0.260869565217391,0.472727272727273,0.368421052631579,0.423076923076923,0.4,0.442307692307692,0.184210526315789,0,0.333333333333333,0.274509803921569,NA,0.428571428571429,0.416666666666667,0.5,0.5,0.0652173913043478,0.833333333333333,NA,1,0.972972972972973,0.306122448979592,0.291666666666667,0.311111111111111,0.466666666666667,0.949152542372881,0.3,NA,0.836734693877551,0.244897959183674,0.469387755102041,0.90625,0.244444444444444,0.428571428571429,0.818181818181818,0.434782608695652,0.976190476190476,0.369565217391304,NA,0.5,NA,0.9,0.98,0.2,NA,0.893617021276596,0.630434782608696,NA,0.244444444444444,0.444444444444444,0.808510638297872,0.555555555555556,NA,0.520833333333333,0.697674418604651,0.543478260869565,NA,0.166666666666667,0.934782608695652
"Denmark","DNK","Europe & Central Asia","High income",0.714285714285714,0.274509803921569,0.551020408163265,0.659574468085106,0.877551020408163,0.63265306122449,1,0.826086956521739,0.854166666666667,0.606060606060606,1,0.886363636363636,0.851851851851852,0.234042553191489,0.441860465116279,0.767441860465116,0.803571428571429,0.911111111111111,0.94,0.9,0.74,0.770833333333333,0.91304347826087,0.96,0.25531914893617,0.55,0.9,0.947368421052632,0.936170212765957,0.957446808510638,0,0.953488372093023,0.592592592592593,0.8,NA,NA,0.227272727272727,0.794871794871795,0.75,0.977272727272727,0.795918367346939,0.521739130434783,0.6,0.473684210526316,0.230769230769231,0.86,0.461538461538462,0.921052631578947,0.421052631578947,NA,0.705882352941177,0.6,0.693877551020408,0.770833333333333,0.972222222222222,0.972222222222222,0.978260869565217,NA,NA,0.615384615384615,0.756756756756757,0.693877551020408,0.229166666666667,0.888888888888889,0.822222222222222,0.135593220338983,0.72,0.857142857142857,0.469387755102041,0.714285714285714,0.857142857142857,0.75,0.822222222222222,0.122448979591837,0.840909090909091,0.0869565217391305,NA,0.434782608695652,NA,0.28,1,0.9,0.1,0.18,0.0487804878048781,0.170212765957447,0.782608695652174,1,0.688888888888889,0.177777777777778,0.872340425531915,0.511111111111111,0.268292682926829,0.916666666666667,0.767441860465116,0.934782608695652,NA,0.854166666666667,0.826086956521739
"Djibouti","DJI","Middle East & North Africa","Lower middle income",0.55,NA,0.416666666666667,NA,0.2,0.358974358974359,NA,0.15,0.325,NA,NA,0.594594594594595,0.228571428571429,0.102564102564103,0.461538461538462,NA,0.05,0.394736842105263,0.41025641025641,0.153846153846154,0.384615384615385,0.289473684210526,NA,0.642857142857143,0.769230769230769,0.037037037037037,0.846153846153846,NA,0.975,1,0.2,NA,0.925,0.641025641025641,0.62962962962963,NA,NA,0.896551724137931,NA,NA,0.277777777777778,0.230769230769231,0.55,0.325,0.3,0.256410256410256,0,NA,0,0.459459459459459,NA,0.785714285714286,0.157894736842105,NA,NA,NA,0.15,0.210526315789474,0.03125,0.314285714285714,0.344827586206897,0.225,NA,0.256410256410256,0.717948717948718,0.625,0.685714285714286,NA,0.175,0.871794871794872,0.35,0.696969696969697,0.657142857142857,0.769230769230769,NA,0,0.105263157894737,0.6,0.081081081081081,0.275,0.027027027027027,0.205128205128205,0.0512820512820513,0.0512820512820513,0.607142857142857,0.0256410256410257,NA,0.41025641025641,0.323529411764706,0.264705882352941,0.975,1,0.0370370370370371,0.975,0.65625,0.82051282051282,0.625,0.871794871794872,0.35
"Ecuador","ECU","Latin America & Caribbean","Upper middle income",0.675675675675676,0.416666666666667,0.454545454545455,0.53125,0.615384615384615,0.243243243243243,0.216216216216216,0.805555555555556,0.861111111111111,0.518518518518518,0.148148148148148,0.586206896551724,0.459459459459459,0.833333333333333,0.555555555555556,0.24,0.702702702702703,0.8125,0.378378378378378,0.351351351351351,0.189189189189189,0.675675675675676,NA,0.642857142857143,0.333333333333333,0.708333333333333,0.297297297297297,0.357142857142857,0.371428571428571,0.657142857142857,0.315789473684211,0.297297297297297,0.108108108108108,0.837837837837838,0.2,0.206896551724138,0.615384615384615,0.36,0.222222222222222,0.0588235294117647,0.457142857142857,0.864864864864865,0.27027027027027,0.378378378378378,0.722222222222222,0.297297297297297,0.0909090909090909,NA,0.935483870967742,0.28125,0.266666666666667,0.535714285714286,0.361111111111111,0.133333333333333,0.0303030303030303,0.0303030303030303,0.388888888888889,0.621621621621622,0.285714285714286,0.354838709677419,0.222222222222222,0.891891891891892,0.540540540540541,0.351351351351351,0.405405405405405,0.447368421052632,0.756756756756757,0.444444444444444,0.837837837837838,0.852941176470588,0.297297297297297,0.36,0.555555555555556,0.513513513513513,0.470588235294118,0.314285714285714,0.0294117647058824,0.555555555555556,0.314285714285714,0.675675675675676,0.642857142857143,0.162162162162162,0,0.135135135135135,0.214285714285714,0.694444444444444,0.8,0.648648648648649,0.972222222222222,0.638888888888889,0.444444444444444,0.27027027027027,0.153846153846154,0.236842105263158,0.75,0.513513513513513,0.111111111111111,0.756756756756757,0.378378378378378
"Egypt, Arab Rep.","EGY","Middle East & North Africa","Lower middle income",0.05,NA,0.75,0.527777777777778,0.766666666666667,0.794871794871795,0.305555555555556,0.025,0.025,NA,0.272727272727273,0.108108108108108,0.0857142857142857,0,0,0.952380952380952,1,0.763157894736842,0.615384615384615,0.461538461538462,0.153846153846154,0.947368421052632,0.956521739130435,0.714285714285714,0.974358974358974,0.518518518518518,0.692307692307692,0.304347826086957,0.175,0.564102564102564,0.75,0.263157894736842,0.55,0.692307692307692,0.814814814814815,0.272727272727273,0.05,0.103448275862069,0,0.125,0.583333333333333,0.717948717948718,0.875,1,1,0.666666666666667,0.428571428571429,0.6,0.777777777777778,0.0810810810810811,0.607142857142857,1,0.868421052631579,0.46875,0.972222222222222,0.972222222222222,1,0.236842105263158,0.96875,0.742857142857143,0.862068965517241,0.05,0.861111111111111,0.41025641025641,0.153846153846154,0.2,0.142857142857143,0.742857142857143,0.125,0.0512820512820513,0.9,0.272727272727273,0.371428571428571,0.615384615384615,0.129032258064516,0.948717948717949,0.973684210526316,0.1,0.702702702702703,0.4,1,0.205128205128205,0.846153846153846,0.948717948717949,0.464285714285714,0.17948717948718,0.666666666666667,0.871794871794872,0.676470588235294,0.764705882352941,0.175,0.948717948717949,1,0.4,0.34375,0.717948717948718,0.96875,0.846153846153846,0.875
"El Salvador","SLV","Latin America & Caribbean","Lower middle income",0.35,NA,NA,0.666666666666667,0.466666666666667,0.256410256410256,0.222222222222222,0.875,1,NA,NA,0.243243243243243,0.314285714285714,0.512820512820513,0.230769230769231,0.285714285714286,0.65,0.947368421052632,0.564102564102564,0.641025641025641,1,0.736842105263158,0,0.964285714285714,0.0769230769230769,0,0.461538461538462,0.695652173913043,0.575,0.333333333333333,0.75,0.184210526315789,0.375,0.871794871794872,0.407407407407407,0.696969696969697,0.55,0.586206896551724,NA,NA,0.805555555555556,0.974358974358974,0.775,0.95,0.725,0.358974358974359,NA,NA,0,NA,0.714285714285714,0.214285714285714,0.789473684210526,0.34375,0.0833333333333334,0.0833333333333334,0.325,0.184210526315789,0.78125,0.628571428571429,0.551724137931034,0.75,0.555555555555556,0.615384615384615,0.307692307692308,0.125,0.457142857142857,0.371428571428571,0.65,0.948717948717949,0.45,0.484848484848485,0.685714285714286,0.769230769230769,NA,0.717948717948718,0.789473684210526,0.4,0.891891891891892,1,0.810810810810811,0.743589743589744,0.102564102564103,0.871794871794872,0.357142857142857,0.282051282051282,0.181818181818182,0.769230769230769,1,0.764705882352941,0.35,0.948717948717949,0,0.575,0.3125,0.846153846153846,0.15625,0.769230769230769,0.775
"Equatorial Guinea","GNQ","Sub-Saharan Africa","Upper middle income",0.648648648648649,NA,NA,NA,NA,0,NA,NA,0.138888888888889,NA,NA,NA,0.297297297297297,0.777777777777778,1,NA,0.189189189189189,0.96875,0,0.0810810810810811,0.0810810810810811,0.0540540540540541,0.125,0.571428571428571,0.694444444444444,0.833333333333333,0.0540540540540541,NA,1,NA,0.0789473684210526,NA,0,0.459459459459459,NA,NA,NA,NA,NA,NA,0.0571428571428571,0,0.0810810810810811,0,NA,0.108108108108108,NA,NA,NA,NA,NA,0.178571428571429,0,NA,NA,NA,NA,0.783783783783784,0,NA,NA,0.0540540540540541,0.513513513513513,0.513513513513513,0.432432432432432,0.921052631578947,0.432432432432432,NA,0.540540540540541,0.823529411764706,0.108108108108108,NA,0.527777777777778,0,NA,0,NA,1,NA,0.405405405405405,0,0.216216216216216,0.297297297297297,0.108108108108108,0.75,NA,NA,0.621621621621622,0,0,1,0.216216216216216,0.307692307692308,0.684210526315789,NA,1,0.407407407407407,1,0
"Eritrea","ERI","Sub-Saharan Africa","Low income",0.72,NA,NA,NA,0.842105263157895,0.92,NA,NA,0.416666666666667,NA,NA,NA,0.583333333333333,0.28,0.384615384615385,NA,0,NA,0.4,0.12,0.08,0.173913043478261,NA,0.846153846153846,0.714285714285714,0,0,NA,NA,1,0.68,NA,NA,NA,NA,0.85,NA,NA,NA,NA,0.260869565217391,0.32,0.153846153846154,0.307692307692308,0.423076923076923,0.28,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0.08,NA,NA,NA,0.28,NA,0.615384615384615,0.807692307692308,0.4,0.375,NA,0.36,NA,0.04,NA,NA,0.884615384615385,NA,NA,NA,0.384615384615385,NA,0.423076923076923,NA,0.52,0.24,0.2,0.230769230769231,0.0476190476190477,0.222222222222222,0.478260869565217,0.541666666666667,0.416666666666667,0.307692307692308,0.16,0.461538461538462,0.24,NA,NA,NA,0.625,0.48
"Estonia","EST","Europe & Central Asia","High income",0.693877551020408,0.156862745098039,0.775510204081633,0.404255319148936,0.73469387755102,0.183673469387755,0.659090909090909,0.173913043478261,0.645833333333333,0.666666666666667,0.515151515151515,0.704545454545455,0.777777777777778,0.74468085106383,0.790697674418605,0.395348837209302,0.303571428571429,0,0.62,0.46,0.66,0.354166666666667,0.478260869565217,0.12,0.74468085106383,0.75,0.64,0.0263157894736842,0.0212765957446809,0.25531914893617,0,0.720930232558139,0.851851851851852,0.48,NA,NA,0.704545454545455,0.666666666666667,0.545454545454545,0.386363636363636,0.591836734693878,0.195652173913043,0.490909090909091,0.280701754385965,0.0384615384615385,0.54,0.903846153846154,0.552631578947368,NA,0.5,0.0588235294117647,0.133333333333333,0.836734693877551,0.458333333333333,0.361111111111111,0.361111111111111,0.847826086956522,0.857142857142857,NA,0.230769230769231,0.594594594594595,0.877551020408163,0.0833333333333334,0.533333333333333,0.644444444444444,0.88135593220339,0.24,0.571428571428571,0.448979591836735,0.183673469387755,0.510204081632653,0.09375,0.0666666666666667,0.428571428571429,0.977272727272727,0.304347826086957,NA,0.456521739130435,1,0.18,NA,0.3,0.4,0,0.414634146341463,0.446808510638298,0.804347826086957,0.0285714285714286,0.355555555555556,1,0.0425531914893617,0.133333333333333,0.658536585365854,0.875,0.558139534883721,0.304347826086957,NA,0.104166666666667,0.326086956521739
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income",0.425,NA,NA,0.277777777777778,0.666666666666667,0.487179487179487,NA,0.65,0.075,NA,NA,0.351351351351351,0.828571428571429,0.487179487179487,0.435897435897436,NA,0.325,0.868421052631579,0.82051282051282,0.358974358974359,0.461538461538462,NA,0.782608695652174,NA,0.128205128205128,NA,0.743589743589744,NA,0.25,0.461538461538462,0.4,NA,0.3,0.0769230769230769,NA,0.757575757575758,0.85,0.724137931034483,NA,NA,0.361111111111111,0.641025641025641,0.375,0.2,0.825,0.794871794871795,NA,NA,NA,0.567567567567568,NA,NA,NA,0.125,0.472222222222222,0.472222222222222,0,NA,0.71875,0.2,0.0344827586206896,0.95,NA,0.871794871794872,0.769230769230769,0.5,0.514285714285714,0.0285714285714286,0.05,0.307692307692308,0.025,0,0.828571428571429,0.538461538461538,NA,0.0769230769230769,0.842105263157895,0.15,0.486486486486487,0.8,0.72972972972973,0.461538461538462,0.871794871794872,0.435897435897436,NA,0.256410256410256,NA,0.205128205128205,0.470588235294118,0.294117647058823,0.075,0.871794871794872,NA,0.375,0.09375,0.743589743589744,0.5625,0.615384615384615,0.175
"Ethiopia","ETH","Sub-Saharan Africa","Low income",0.84,0.666666666666667,NA,0.761904761904762,0.263157894736842,0.36,0.555555555555556,0.0833333333333333,0.541666666666667,0,0,0.882352941176471,0.875,0.48,0.346153846153846,NA,0.692307692307692,0.428571428571429,0.88,0.88,0.48,0.652173913043478,NA,NA,0.476190476190476,NA,0.72,NA,0.409090909090909,0.947368421052632,0.64,0.636363636363636,1,0.91304347826087,NA,0.5,NA,1,0.692307692307692,0.846153846153846,0.521739130434783,0.4,0,0.0769230769230769,0.115384615384615,0.88,NA,NA,1,0.80952380952381,0.25,NA,0.590909090909091,0.866666666666667,0.722222222222222,0.833333333333333,0.36,0.68,0.347826086956522,0.789473684210526,0.9,0.56,0.761904761904762,0.384615384615385,0.576923076923077,1,0.625,0.470588235294118,0.76,0.25,0.72,0.944444444444444,0.684210526315789,0.653846153846154,0.230769230769231,0.6,0.333333333333333,0.192307692307692,0.578947368421053,0.5,0.458333333333333,0.52,0.48,0.4,NA,1,0.444444444444444,0.304347826086957,0.791666666666667,0.5,0.384615384615385,0.84,NA,0.8,0.75,0.36,0.791666666666667,0.166666666666667,0.56
"Faroe Islands","FRO","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314814814814815,NA,NA,NA,0.267857142857143,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727272727272727,0.473684210526316,NA,NA,NA,NA,NA,NA,NA,0.0444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338983050847458,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146341463414634,NA,NA,NA,NA,NA,NA
"Finland","FIN","Europe & Central Asia","High income",0.571428571428571,0.647058823529412,0.857142857142857,0.914893617021277,0.959183673469388,0.0816326530612245,0.909090909090909,0.652173913043478,0.645833333333333,0.696969696969697,0.939393939393939,0.386363636363636,0.907407407407407,0.808510638297872,0.813953488372093,0.790697674418605,0.392857142857143,0.666666666666667,1,0.96,0.84,0.770833333333333,0.91304347826087,0.82,0.893617021276596,0.5,0.58,0.657894736842105,0.659574468085106,0.553191489361702,0,0.883720930232558,0.518518518518518,0.92,NA,NA,0.454545454545455,0.358974358974359,0.409090909090909,0.477272727272727,0.693877551020408,0.369565217391304,0.563636363636364,0.473684210526316,0.153846153846154,1,0.596153846153846,0.578947368421053,0.473684210526316,NA,0.647058823529412,0.244444444444444,0.755102040816326,0.8125,NA,NA,0.869565217391304,0.595238095238095,NA,0.82051282051282,0.837837837837838,1,0.104166666666667,0.933333333333333,0.533333333333333,0.559322033898305,0.4,1,0.224489795918367,0.73469387755102,0.714285714285714,0.875,0.444444444444444,0.0408163265306123,0.454545454545455,0.130434782608696,0.904761904761905,0.5,NA,0.26,NA,0.9,0.44,0.0600000000000001,0.902439024390244,0.765957446808511,0.5,0.228571428571429,0.977777777777778,1,0.531914893617021,0.0444444444444444,0.829268292682927,0.479166666666667,0.581395348837209,0.891304347826087,NA,0.0833333333333334,0.934782608695652
"France","FRA","Europe & Central Asia","High income",0.224489795918367,0.352941176470588,0.306122448979592,0.553191489361702,0.387755102040816,0.469387755102041,0.568181818181818,0.58695652173913,0.854166666666667,0.333333333333333,0.303030303030303,0.340909090909091,0.5,0.468085106382979,0.27906976744186,0.744186046511628,0.625,0.888888888888889,0.56,0.68,0.42,0.708333333333333,0.673913043478261,0.76,0.191489361702128,0.425,0.3,0.552631578947368,0.553191489361702,0.574468085106383,0,0.372093023255814,0.444444444444444,0.78,NA,NA,0.568181818181818,NA,0.113636363636364,0.295454545454545,0.489795918367347,0.369565217391304,0.327272727272727,0.473684210526316,0.538461538461538,0.58,0.173076923076923,0.289473684210526,0.894736842105263,NA,0.607843137254902,0.777777777777778,0.510204081632653,0.5625,0.527777777777778,0.527777777777778,0.347826086956522,0.428571428571429,NA,0.794871794871795,0.459459459459459,0.530612244897959,0.583333333333333,0.466666666666667,0.222222222222222,0.542372881355932,NA,0.238095238095238,0.102040816326531,0.63265306122449,0.612244897959184,0.59375,NA,1,0.159090909090909,0.260869565217391,0.571428571428571,0.391304347826087,NA,0.14,NA,0.9,0.54,0.64,0.536585365853659,0.531914893617021,0.565217391304348,1,0.844444444444444,0.177777777777778,0.425531914893617,0.4,0.585365853658537,0.333333333333333,0.441860465116279,0.565217391304348,0.952380952380952,0.416666666666667,0.434782608695652
"Gabon","GAB","Sub-Saharan Africa","Upper middle income",0.27027027027027,NA,NA,0.125,NA,0.0540540540540541,0.540540540540541,0.194444444444444,0.194444444444444,NA,NA,NA,1,1,0.972222222222222,NA,0.0810810810810811,0.09375,0.189189189189189,0.135135135135135,0.162162162162162,0.027027027027027,NA,0.464285714285714,0.916666666666667,0.166666666666667,0.378378378378378,NA,0.971428571428571,0.971428571428571,0.131578947368421,0.459459459459459,0.216216216216216,0.135135135135135,NA,0.0689655172413793,NA,NA,NA,NA,0.142857142857143,0.027027027027027,0.027027027027027,0.0810810810810811,0.0555555555555556,0.243243243243243,0.727272727272727,NA,0,NA,NA,0.25,0.0833333333333333,NA,0.272727272727273,0.151515151515151,0.638888888888889,0.675675675675676,0.238095238095238,NA,0.62962962962963,0.108108108108108,0.783783783783784,0.783783783783784,0.756756756756757,0.763157894736842,0.702702702702703,0.0555555555555556,0.108108108108108,0.5,0.162162162162162,0.12,0.666666666666667,0.027027027027027,NA,0.0857142857142857,1,0.972222222222222,0.171428571428571,0.810810810810811,0.178571428571429,0.216216216216216,0.0540540540540541,0.243243243243243,0.892857142857143,0.166666666666667,0.914285714285714,0.324324324324324,0.277777777777778,0.0277777777777778,0.972222222222222,0,0.0769230769230769,0.973684210526316,NA,0.72972972972973,0.0740740740740741,0.216216216216216,0.027027027027027
"Gambia, The","GMB","Sub-Saharan Africa","Low income",0.24,NA,NA,0.857142857142857,NA,0.76,NA,0.791666666666667,0.708333333333333,NA,NA,0.235294117647059,0.208333333333333,0.56,0.461538461538462,NA,0.615384615384615,0.714285714285714,0.92,0.84,0.84,0.521739130434783,0,0.538461538461538,0.142857142857143,0.25,0.76,NA,0.590909090909091,0.0526315789473684,0.84,NA,0.636363636363636,0.130434782608696,0.692307692307692,0.45,NA,0.352941176470588,NA,NA,0.608695652173913,0.72,0.653846153846154,0.807692307692308,0.884615384615385,0.84,NA,NA,NA,0.904761904761905,NA,0.25,0.954545454545455,0.733333333333333,NA,NA,0.56,0.92,0.956521739130435,0.894736842105263,0.6,0.72,0.19047619047619,0.846153846153846,0.923076923076923,0.64,0.291666666666667,0.764705882352941,0.2,0.45,0.56,0.444444444444444,0.315789473684211,0.807692307692308,NA,0.25,0.5,0.769230769230769,1,0.846153846153846,0.958333333333333,0.92,0.36,1,0,0.0952380952380952,NA,0.0434782608695652,0.208333333333333,0.708333333333333,0.653846153846154,0.72,0.307692307692308,0.16,NA,0.6,0.958333333333333,0.666666666666667,0.28
"Georgia","GEO","Europe & Central Asia","Upper middle income",0.756756756756757,0.5,0.318181818181818,0.65625,0.807692307692308,0.594594594594595,0.459459459459459,0.0833333333333333,0.777777777777778,0.62962962962963,0.222222222222222,0.310344827586207,0.756756756756757,0.694444444444444,0.444444444444444,0,0.324324324324324,0.53125,0.972972972972973,0.972972972972973,1,0.162162162162162,0.96875,0.285714285714286,0.222222222222222,0.0833333333333333,0.324324324324324,NA,0.285714285714286,0.485714285714286,0.315789473684211,0.621621621621622,0.810810810810811,0.432432432432432,NA,0.827586206896552,0.653846153846154,0.08,NA,NA,1,0.324324324324324,0.405405405405405,0.756756756756757,0.472222222222222,0.918918918918919,0.696969696969697,0.352941176470588,0.967741935483871,0.84375,0.6,0.107142857142857,0.555555555555556,0.5,0.151515151515151,0.212121212121212,0.305555555555556,0.108108108108108,NA,0.161290322580645,0.740740740740741,0.513513513513513,0.945945945945946,0.297297297297297,0.513513513513513,0.789473684210526,0.675675675675676,0.638888888888889,0.27027027027027,0.352941176470588,0.756756756756757,0.52,0.611111111111111,0.513513513513513,NA,0.942857142857143,0.676470588235294,0.611111111111111,0.4,0.081081081081081,0.214285714285714,1,0.891891891891892,0.324324324324324,0.178571428571429,0.25,0.171428571428571,0.108108108108108,0.0833333333333334,0.833333333333333,0.527777777777778,0.405405405405405,0.653846153846154,0.0263157894736842,0.25,0.027027027027027,NA,0.297297297297297,0.675675675675676
"Germany","DEU","Europe & Central Asia","High income",0.530612244897959,0.705882352941177,0.755102040816326,0.787234042553192,0.122448979591837,0.224489795918367,0.772727272727273,0.652173913043478,0.645833333333333,0.545454545454545,0.696969696969697,0.659090909090909,0.518518518518518,0.319148936170213,0.116279069767442,0.511627906976744,0.75,0.622222222222222,0.8,0.74,0.8,1,0.847826086956522,0.78,0.340425531914894,0.6,0.46,0.736842105263158,0.702127659574468,0.468085106382979,0,0.837209302325581,0.296296296296296,0.62,NA,NA,0.363636363636364,0.128205128205128,0.818181818181818,0.204545454545455,0.836734693877551,0.652173913043478,0.527272727272727,0.473684210526316,0.884615384615385,0.66,0.557692307692308,0.5,0.973684210526316,NA,0.823529411764706,0.822222222222222,0.897959183673469,0.916666666666667,0.638888888888889,0.694444444444444,0.478260869565217,0.714285714285714,NA,1,0.486486486486487,0.489795918367347,0.625,0.155555555555556,0.6,0.271186440677966,0.36,0.666666666666667,0.755102040816326,0.510204081632653,0.775510204081633,0.53125,0.533333333333333,0.775510204081633,0.431818181818182,0.58695652173913,0.880952380952381,0.282608695652174,NA,0.46,0.785714285714286,0.9,0.94,0.34,0.24390243902439,0.74468085106383,0.369565217391304,1,0.488888888888889,0.0444444444444444,0.595744680851064,0.6,0.292682926829268,0.5,0.837209302325581,0.326086956521739,0.666666666666667,0.645833333333333,0.5
